# Originator: me
# Number of profiles: 36
# Creation time: Fri Oct 11 09:49:55 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1369016613.51847029    49.21460152    17.06209946    16.00000024     0.54273200     0.00289798     0.26713083             11
1369016615.46057844    49.66969967    17.43980026    15.69000006     0.53779464     0.00207509     0.22930533             11
1369016617.48159790    49.89059925    17.76219940    15.39000034     0.54479674     0.00174533     0.20791708             11
1369016619.48400879    49.91620064    17.78140068    15.09999990     0.55962376     0.00174533     0.19763085             11
1369016621.50177002    49.99199867    17.83909988    14.78999972     0.57084789     0.00214709     0.19221303             11
1369016623.46024275    50.04439831    18.01829910    14.47000027     0.57663170     0.00278974     0.19198973             11
1369016625.45068359    50.07490158    18.11549950    14.14000034     0.58138527     0.00361025     0.19749359             11
1369016627.47793579    50.16729832    18.26589966    13.79999995     0.57096168     0.00441207     0.23602705             11
1369016629.45239973    50.13490200    18.36989975    13.45999956     0.56025843     0.00523539     0.27559435             11
1369016631.51696777    50.07339954    18.38610077    13.10999990     0.56682529    -0.00380409     0.28809754             11
1369016633.45355940    50.01930237    18.39380074    12.76999950     0.57345336    -0.01291767     0.30067360             11
1369016635.45331526    49.97089863    18.40819931    12.41999984     0.57786549    -0.01323220     0.25434977             11
1369016637.45236921    49.95329857    18.41440010    12.05000043     0.58198662    -0.01240798     0.20045052             11
1369016639.45169067    49.97980118    18.50460052    11.69000030     0.57898887    -0.00826620     0.24028020             11
1369016641.46066284    50.00199795    18.57340050    11.31000042     0.57404768    -0.00332502     0.30568374             11
1369016643.45221663    50.01989841    18.61380005    10.93999982     0.57246798    -0.00530122     0.28903112             11
1369016645.49179077    50.03280163    18.64529991    10.57000041     0.57246798    -0.01024677     0.23678949             11
1369016647.50476074    50.04169941    18.66640091    10.19999981     0.57395763    -0.01420350     0.24159676             11
1369016649.59771729    50.05030155    18.69070053     9.82999980     0.57652893    -0.01763193     0.28582483             11
1369016651.45486450    50.05599976    18.70249939     9.48000014     0.57885280    -0.02103678     0.29510726             11
1369016653.46206665    50.05760193    18.71179962     9.10000026     0.58297123    -0.02762626     0.25593005             11
1369016655.45444441    50.05189896    18.73649979     8.75000000     0.58357250    -0.03173220     0.22413806             11
1369016657.45438337    50.05670071    18.73819923     8.37000012     0.56867717    -0.02428452     0.22995344             11
1369016659.45809937    50.05790234    18.73900032     8.01999986     0.55538655    -0.01770118     0.23510909             11
1369016661.45880127    50.06289959    18.73789978     7.69999981     0.56036535    -0.02102039     0.23272049             11
1369016663.50156355    50.06480217    18.73719978     7.39000022     0.56519427    -0.02423968     0.23040380             11
1369016665.45435286    50.06750107    18.73810005     7.07000017     0.56470897    -0.02365692     0.23550565             11
1369016667.46069336    50.06639957    18.73830032     6.75000012     0.56385944    -0.02280740     0.24123195             11
1369016669.50186157    50.06690025    18.74010086     6.43000007     0.55951616    -0.01705571     0.25061396             11
1369016671.51489258    50.06159782    18.74740028     6.11999989     0.55457559    -0.01046826     0.26065353             11
1369016673.46121931    50.06289959    18.74799919     5.82000017     0.55284585    -0.01084430     0.23923629             11
1369016675.45160627    50.06289959    18.74939919     5.52999973     0.55201853    -0.01498090     0.19221513             11
1369016677.45959473    50.06499767    18.74990082     5.24999976     0.55445519    -0.02071012     0.18050867             11
1369016679.45822859    50.06599903    18.75000000     4.95000005     0.56187261    -0.02895169     0.22200330             11
1369016681.45797729    50.06750107    18.75070000     4.67999995     0.56609044    -0.03193851     0.24415794             11
1369016683.45352888    50.06690025    18.74950027     4.37999994     0.56186359    -0.02094870     0.21517709             11
1369016685.46078491    50.07090092    18.74950027     4.09999996     0.55577174    -0.01054676     0.19216660             11
1369016687.45407104    50.06949902    18.74939919     3.81000012     0.54094961    -0.00148880     0.19224667             11
1369016689.45230818    50.06889820    18.74880028     3.54000002     0.52769975     0.00642647     0.19225451             11
1369016691.46066284    50.06350040    18.74489975     3.28000009     0.53675355    -0.00180424     0.19125996             11
1369016693.45977783    50.06519794    18.74510002     3.05000007     0.54600270    -0.01021255     0.19024396             11
1369016695.45163679    50.06730080    18.74640083     2.82000005     0.58931384    -0.01594798     0.18312763             11
1369016697.45809937    50.06740093    18.74550056     2.56000012     0.63340026    -0.02155898     0.17586799             11
1369016699.45560408    50.07160187    18.74909973     2.26999998     0.57327079    -0.00468657     0.20942854             11
1369016701.45706177    50.07100105    18.74869919     1.95999995     0.48673751     0.01788733     0.25334440             11
1369016703.47556257    50.07209778    18.75060081     1.65000007     0.29929978     0.01394820     0.12108173             11
1369016705.52927351    50.07160187    18.74920082     1.43999994     0.01796656    -0.01714253    -0.18579584             11
1369016709.45965576    50.07369995    18.75020027     1.42000005    -0.37956615    -0.02429672    -0.19121609             12
1369016711.46093750    50.07269859    18.74950027     1.60999998    -0.55432262    -0.00659012     0.04917705             12
1369016713.45806885    50.07140160    18.74839973     1.86000004    -0.52903273    -0.00469315     0.18901406             12
1369016715.45227766    50.07359982    18.74950027     2.16999993    -0.43392023    -0.00852833     0.28537040             12
1369016717.46197510    50.07040024    18.74469948     2.46000007    -0.40813699    -0.01009199     0.32020549             12
1369016719.45968628    50.07080078    18.74489975     2.73000002    -0.45330882    -0.00932636     0.29200187             12
1369016721.45373535    50.07269859    18.74710083     3.03000003    -0.50157728    -0.00611480     0.27503803             12
1369016723.45706177    50.07619858    18.74939919     3.40000004    -0.56152786     0.00603734     0.29889821             12
1369016725.46540022    50.07770061    18.75090027     3.86999995    -0.61648857     0.01790595     0.32315520             12
1369016727.45325422    50.07659912    18.75060081     4.37000006    -0.58676946     0.02781233     0.36347354             12
1369016729.50592041    50.08069992    18.75070000     4.90999997    -0.55619758     0.03800296     0.40494879             12
1369016731.45764160    50.08319855    18.75060081     5.45000017    -0.53511997     0.02669445     0.42814270             12
1369016733.46392822    50.08039951    18.75090027     5.97999990    -0.50784709     0.01065159     0.45773841             12
1369016735.45630598    50.08329868    18.75090027     6.51000023    -0.50363037     0.00349066     0.47471493             12
1369016737.45593262    50.08510113    18.75009918     7.07000017    -0.51766610     0.00349066     0.48135828             12
1369016739.45895386    50.08729935    18.74670029     7.63999999    -0.52571495     0.00756972     0.49406017             12
1369016741.45340681    50.08409977    18.74880028     8.24999988    -0.52657055     0.01698163     0.51498281             12
1369016743.45706177    50.08669853    18.74860001     8.87000024    -0.51984250     0.01846191     0.51215665             12
1369016745.45523787    50.09150028    18.74440002     9.47000027    -0.50010623     0.00694908     0.46990506             12
1369016747.46222639    50.09659767    18.73679924    10.03999949    -0.48867221    -0.00058844     0.43714428             12
1369016749.46060896    50.09769917    18.72730064    10.59000015    -0.50102379     0.00352876     0.43410976             12
1369016751.45288086    50.09230137    18.68770027    11.15000010    -0.51105674     0.00633189     0.43673986             12
1369016753.45983887    50.08560181    18.65800095    11.71000004    -0.50978500     0.00378840     0.45700704             12
