# Originator: Lucas Merckelbach
# Dataset: German Bight filtered T and C
# Number of profiles: 36
# Creation time: Wed Oct 23 15:44:58 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1376312063.65851545    40.13711507    14.08918848    36.27000093     0.47653769    -0.02094395     0.01836708              5
1376312065.66159058    40.13699414    14.08928233    36.09999895     0.62512068    -0.02133393     0.05973360              5
1376312067.65890503    40.13758370    14.09022541    35.71000099     0.55945694    -0.02934171     0.22653125              5
1376312069.65622663    40.13832825    14.09125873    35.28000116     0.49378623    -0.03735033     0.39334658              5
1376312071.66406250    40.13812548    14.09108229    35.00000000     0.41881452    -0.05124634     0.40945690              5
1376312073.65836287    40.13792454    14.09097065    34.73000050     0.34465600    -0.06559960     0.40309373              5
1376312075.66281128    40.13757735    14.09061598    34.44999933     0.35436548    -0.05264249     0.32433373              5
1376312077.67477417    40.13777803    14.09123555    34.23000097     0.39853781    -0.02854850     0.21643842              5
1376312079.65969849    40.13772162    14.09141632    34.00000095     0.43536258    -0.01311552     0.22049400              5
1376312081.68063354    40.13693615    14.09038972    33.61999989     0.46637374    -0.00495468     0.32159923              5
1376312083.74267578    40.13654278    14.09014544    33.25999975     0.47621635     0.00247867     0.36520378              5
1376312085.65588379    40.13629089    14.08993831    32.96999931     0.45855028     0.00735207     0.33024705              5
1376312087.66226912    40.13600345    14.08977922    32.59999990     0.43458009     0.01394734     0.28286143              5
1376312089.66318464    40.13585325    14.09009205    32.20999956     0.42725353    -0.00233392     0.31666651              5
1376312091.66236067    40.13595984    14.09073165    31.90000057     0.41999897    -0.01845520     0.35013943              5
1376312093.66056013    40.13584159    14.09074732    31.54999971     0.41192007    -0.02233574     0.35802392              5
1376312095.66989136    40.13617683    14.09091839    31.17000103     0.40379315    -0.02396112     0.36119700              5
1376312097.65824080    40.13681672    14.09183126    30.81000090     0.40538589    -0.02273739     0.35768234              5
1376312099.66431379    40.13684102    14.09210045    30.49000025     0.41115550    -0.02026471     0.35121512              5
1376312101.66909790    40.13692088    14.09231107    30.19000053     0.42662073    -0.02054114     0.34255600              5
1376312103.68259382    40.13683217    14.09251256    29.84999895     0.44935746    -0.02289322     0.33227041              5
1376312105.66144514    40.13651498    14.09237537    29.47999954     0.46321338    -0.02453903     0.32785507              5
1376312107.66135359    40.13635683    14.09231211    29.11999941     0.45515775    -0.02534459     0.34579292              5
1376312109.65701294    40.13668140    14.09293488    28.75000000     0.44712274    -0.02614809     0.36368485              5
1376312111.65585327    40.13746517    14.09391823    28.36999893     0.42840781    -0.02538009     0.37276895              5
1376312113.68537092    40.13870010    14.09546450    28.01000118     0.40997922    -0.02457885     0.38115854              5
1376312115.66104126    40.14086094    14.09984126    27.66000032     0.41145165    -0.02717171     0.37174147              5
1376312117.65695190    40.14312429    14.10415293    27.34999895     0.41713864    -0.03042142     0.35876765              5
1376312119.72852278    40.14292396    14.10419256    27.01999903     0.42614501    -0.02303210     0.33940352              5
1376312121.66638899    40.14034265    14.10031676    26.64000034     0.43682024    -0.01071453     0.31678691              5
1376312123.65576172    40.13870061    14.09743304    26.27000093     0.44516569    -0.00703468     0.31909119              5
1376312125.71057844    40.13789485    14.09786933    25.95999956     0.45158381    -0.01024374     0.34114915              5
1376312127.65991211    40.13885164    14.09992105    25.59999943     0.45323865    -0.01262183     0.35437975              5
1376312129.66049910    40.14038961    14.10133821    25.16999960     0.43939106    -0.01506552     0.35235602              5
1376312131.71518660    40.14244803    14.10506178    24.76999998     0.42579746    -0.01752665     0.35087939              5
1376312133.65966797    40.14611296    14.11142382    24.44999933     0.42088048    -0.02326314     0.39003824              5
1376312135.66641951    40.14771623    14.11410423    24.07999992     0.41595905    -0.02900481     0.42923253              5
1376312137.66352034    40.14799804    14.11401613    23.68000031     0.42322789    -0.02681986     0.38764784              5
1376312139.66207886    40.14829348    14.11412915    23.29999924     0.43235456    -0.02350107     0.33394437              5
1376312141.66061401    40.15027657    14.11857770    22.93999910     0.43337915    -0.02087754     0.35104194              5
1376312143.66406250    40.15194213    14.12150812    22.57999897     0.43173460    -0.01841072     0.39220748              5
1376312145.71963501    40.15293760    14.12344227    22.17000008     0.43208400    -0.01844097     0.39461313              5
1376312147.66085815    40.15411906    14.12636032    21.78999901     0.43332165    -0.01967863     0.37760678              5
1376312149.65789795    40.15802474    14.13272345    21.41999960     0.43384695    -0.02131396     0.36779420              5
1376312151.66397095    40.16449109    14.14177635    21.02999926     0.43062239    -0.02292624     0.40079642              5
1376312153.66598511    40.16922419    14.15074259    20.62999964     0.42791189    -0.02417941     0.42860043              5
1376312155.66064453    40.17305379    14.15977944    20.26000023     0.43288220    -0.02003749     0.37875538              5
1376312157.65857649    40.17488276    14.16237087    19.91000056     0.43775835    -0.01597403     0.32985460              5
1376312159.65771484    40.17555506    14.16340821    19.50000048     0.43880997    -0.02083431     0.35175133              5
1376312161.66412354    40.18068023    14.17070178    19.09000039     0.43960992    -0.02643395     0.37916721              5
1376312163.70947981    40.19113579    14.18774911    18.71000051     0.44273034    -0.02734380     0.38272632              5
1376312165.65783691    40.20638766    14.21159258    18.32000017     0.44663152    -0.02656356     0.37770464              5
1376312167.68225813    40.22991791    14.24075864    17.86999941     0.44811994    -0.02317215     0.38330341              5
1376312169.66809082    40.27654160    14.29615940    17.43000031     0.44752340    -0.01899643     0.39450393              5
1376312171.65619612    40.47943324    14.51200167    17.00000048     0.44735993    -0.01444882     0.40908456              5
1376312173.66281128    40.90195884    14.98881123    16.57999992     0.45393080    -0.02019834     0.42183840              5
1376312175.66577148    41.33769084    15.51861507    16.11999989     0.46037997    -0.02584137     0.43435605              5
1376312177.66763306    41.91807069    16.11821321    15.64000010     0.45070771    -0.03546535     0.45871168              5
1376312179.65637922    42.60899250    16.85707074    15.14999986     0.44013538    -0.04522443     0.48352039              5
1376312181.68320417    43.01791870    17.35559691    14.68999982     0.42708441    -0.04259727     0.43245869              5
1376312183.66363525    43.19554866    17.55347224    14.29999948     0.41302662    -0.03680877     0.36098776              5
1376312185.66550398    43.30560096    17.67068290    13.94000053     0.40894357    -0.03437005     0.35516189              5
1376312187.65789795    43.40894818    17.78239915    13.55000019     0.40974651    -0.03356712     0.38159125              5
1376312189.65771484    43.50991619    17.90064307    13.17999959     0.41697381    -0.03222037     0.38269732              5
1376312191.66357422    43.58137902    17.98601874    12.84999967     0.44045812    -0.02898115     0.34051220              5
1376312193.67010498    43.62213196    18.02938410    12.46000051     0.45927287    -0.02660681     0.30626550              5
1376312195.66532087    43.64394152    18.04931601    12.07999945     0.44786702    -0.02986563     0.32332199              5
1376312197.66352034    43.66241172    18.06580290    11.72000051     0.43656197    -0.03309564     0.34022773              5
1376312199.70410156    43.67859704    18.08052808    11.36999965     0.42216172    -0.02843773     0.39186850              5
1376312201.66781616    43.68742860    18.08691825    10.98999977     0.40720643    -0.02345263     0.44600641              5
1376312203.66150618    43.69315903    18.08930765    10.62000036     0.41573757    -0.02336560     0.40295552              5
1376312205.66541243    43.69828063    18.09136828    10.27999997     0.42898979    -0.02419387     0.34008066              5
1376312207.65735579    43.70126202    18.09076173     9.91999984     0.43568263    -0.02045725     0.31836082              5
1376312209.67056990    43.70224236    18.08767130     9.58999991     0.43970124    -0.01483121     0.31348812              5
1376312211.66079712    43.70561738    18.08837073     9.24000025     0.43251086    -0.01523646     0.32384023              5
